date_stata,value,year,month,quarter,day_of_week,log_value,daily_return,ma_30,volatility,crisis,value_lag_252,yoy_growth
08may2014,1875.63,2014,5,2,4,7.5366998,-.13736483,,,0,1638.17,14.49544
09may2014,1878.48,2014,5,2,5,7.538218,.15194894,,,0,1632.97,15.034571
12may2014,1896.65,2014,5,2,1,7.5478444,.96727139,,,0,,
13may2014,1897.45,2014,5,2,2,7.5482659,.042179633,,,0,1639.77,15.714397
14may2014,1888.53,2014,5,2,3,7.5435538,-.4701046,,,0,1653.08,14.243113
15may2014,1870.85,2014,5,2,4,7.5341482,-.93617785,,,0,1655.08,13.036835
16may2014,1877.86,2014,5,2,5,7.5378881,.37469599,,,0,1655.17,13.454205
19may2014,1885.08,2014,5,2,1,7.5417256,.38448021,,,0,1671.71,12.76358
20may2014,1872.83,2014,5,2,2,7.5352058,-.64983982,,,0,1683.99,11.213844
21may2014,1888.03,2014,5,2,3,7.5432892,.81160599,,,0,1689.13,11.775292
22may2014,1892.49,2014,5,2,4,7.5456486,.23622505,,,0,1683.42,12.419357
23may2014,1900.53,2014,5,2,5,7.5498881,.42483711,,,0,1687.99,12.591308
27may2014,1911.91,2014,5,2,2,7.5558581,.59878033,,,0,1704.76,12.15127
28may2014,1909.78,2014,5,2,3,7.5547433,-.11140691,,,0,1725.52,10.678519
29may2014,1920.03,2014,5,2,4,7.5600963,.53671104,,,0,1722.34,11.477991
30may2014,1923.57,2014,5,2,5,7.5619383,.18437211,,,0,1709.91,12.495392
02jun2014,1924.97,2014,6,2,1,7.5626655,.072781339,,,0,1701.84,13.111106
03jun2014,1924.24,2014,6,2,2,7.5622864,-.037922669,,,0,1697.42,13.36263
04jun2014,1927.88,2014,6,2,3,7.5641761,.18916559,,,0,1692.77,13.889068
05jun2014,1940.46,2014,6,2,4,7.5706801,.65253025,,,0,1698.67,14.234075
06jun2014,1949.44,2014,6,2,5,7.5752974,.46277687,,,0,1691.75,15.232156
09jun2014,1951.27,2014,6,2,1,7.5762358,.093873113,,,0,1681.55,16.039959
10jun2014,1950.79,2014,6,2,2,7.5759897,-.024599364,,,0,1695,15.090856
11jun2014,1943.89,2014,6,2,3,7.5724463,-.35370287,,,0,1693.87,14.760283
12jun2014,1930.11,2014,6,2,4,7.5653324,-.70888788,,,0,1678.66,14.979207
13jun2014,1936.16,2014,6,2,5,7.5684619,.31345364,,,0,1690.5,14.531796
16jun2014,1937.78,2014,6,2,1,7.5692983,.083670773,,,0,1676.12,15.611054
17jun2014,1941.99,2014,6,2,2,7.5714684,.21725893,,,0,1655.45,17.308893
18jun2014,1956.98,2014,6,2,3,7.5791578,.77188861,,,0,1656.4,18.146582
19jun2014,1959.48,2014,6,2,4,7.5804343,.12774786,,,0,1692.5601,15.77019
20jun2014,1962.87,2014,6,2,5,7.5821629,.17300509,,,0,1703.2,15.246011
23jun2014,1962.61,2014,6,2,1,7.5820303,-.01324591,,,0,1710.14,14.763118
24jun2014,1949.98,2014,6,2,2,7.5755744,-.64353079,,,0,1698.0601,14.83575
25jun2014,1959.53,2014,6,2,3,7.5804601,.48974863,,,0,1721.54,13.824247
26jun2014,1957.22,2014,6,2,4,7.5792804,-.11788541,,,0,1733.15,12.928481
27jun2014,1960.96,2014,6,2,5,7.5811896,.19108737,,,0,1744.5,12.40814
30jun2014,1960.23,2014,6,2,1,7.5808172,-.037226666,,,0,1744.66,12.355987
01jul2014,1973.32,2014,7,3,2,7.5874729,.66777879,,,0,1754.67,12.46103
02jul2014,1974.62,2014,7,3,3,7.5881314,.065878823,,,0,1746.38,13.069321
03jul2014,1985.44,2014,7,3,4,7.593596,.54795355,,,0,1752.0699,13.319676
07jul2014,1977.65,2014,7,3,1,7.5896645,-.39235637,,,0,1762.11,12.231928
08jul2014,1963.71,2014,7,3,2,7.5825911,-.70487702,,,0,1771.95,10.821979
09jul2014,1972.83,2014,7,3,3,7.5872245,.46442702,,,0,1763.3101,11.882195
10jul2014,1964.68,2014,7,3,4,7.5830846,-.41311213,,,0,1756.54,11.849429
11jul2014,1967.57,2014,7,3,5,7.5845547,.14709775,,,0,1761.64,11.689674
14jul2014,1977.1,2014,7,3,1,7.5893865,.48435381,,,0,1767.9301,11.831347
15jul2014,1973.28,2014,7,3,2,7.5874524,-.19321229,,,0,1762.97,11.929303
16jul2014,1981.57,2014,7,3,3,7.5916448,.4201127,,,0,1770.49,11.922124
17jul2014,1958.12,2014,7,3,4,7.57974,-1.183405,,,0,1747.15,12.075092
18jul2014,1978.22,2014,7,3,5,7.5899529,1.0264949,,,0,1770.61,11.725339
21jul2014,1973.63,2014,7,3,1,7.5876298,-.23202677,,,0,1771.89,11.385582
22jul2014,1983.53,2014,7,3,2,7.5926332,.5016138,,,0,1767.6899,12.210289
23jul2014,1987.01,2014,7,3,3,7.5943861,.17544478,,,0,1782,11.504489
24jul2014,1987.98,2014,7,3,4,7.5948744,.048817068,,,0,1790.62,11.021881
25jul2014,1978.34,2014,7,3,5,7.5900135,-.48491433,,,0,1798.1801,10.019016
28jul2014,1978.91,2014,7,3,1,7.5903015,.028812034,,,0,1791.53,10.459214
29jul2014,1969.95,2014,7,3,2,7.5857635,-.45277449,,,0,1787.87,10.184186
30jul2014,1970.07,2014,7,3,3,7.5858245,.0060915253,,,0,1781.37,10.592971
31jul2014,1930.67,2014,7,3,4,7.5656223,-1.999929,,,0,1795.85,7.5073099
01aug2014,1925.15,2014,8,3,5,7.5627594,-.28591111,,,0,1804.76,6.6706924
04aug2014,1938.99,2014,8,3,1,7.5699224,.71890503,,,0,1802.48,7.5734553
05aug2014,1920.21,2014,8,3,2,7.5601897,-.9685455,,,0,1802.75,6.5156012
06aug2014,1920.24,2014,8,3,3,7.5602055,.0015623291,,,0,1807.23,6.2532172
07aug2014,1909.57,2014,8,3,4,7.5546331,-.55565971,,,0,,
08aug2014,1931.59,2014,8,3,5,7.5660987,1.1531392,,,0,1805.8101,6.965292
11aug2014,1936.92,2014,8,3,1,7.5688543,.27593848,,,0,1800.9,7.5528889
12aug2014,1933.75,2014,8,3,2,7.5672164,-.1636619,,,0,1795.15,7.7208018
13aug2014,1946.72,2014,8,3,3,7.5739012,.67071754,,,0,1792.8101,8.5848436
14aug2014,1955.18,2014,8,3,4,7.5782375,.43457714,,,0,1785.03,9.5320511
15aug2014,1955.06,2014,8,3,5,7.578176,-.0061375424,,,0,1805.09,8.3081751
18aug2014,1971.74,2014,8,3,1,7.5866718,.85317075,,,0,1808.37,9.0341024
19aug2014,1981.6,2014,8,3,2,7.59166,.50006592,,,0,1802.62,9.9288816
20aug2014,1986.51,2014,8,3,3,7.5941348,.24777958,,,0,1782.22,11.462672
21aug2014,1992.37,2014,8,3,4,7.5970802,.29498971,,,0,1775.5,12.214587
22aug2014,1988.4,2014,8,3,5,7.5950856,-.19926018,,,0,1775.3199,12.002347
25aug2014,1997.92,2014,8,3,1,7.5998621,.4787769,,,0,1786.54,11.831806
26aug2014,2000.02,2014,8,3,2,7.6009126,.10510931,,,0,1781,12.297585
27aug2014,2000.12,2014,8,3,3,7.6009626,.0049999501,,,0,1810.65,10.464196
28aug2014,1996.74,2014,8,3,4,7.5992713,-.16898987,,,0,1809.6,10.341514
29aug2014,2003.37,2014,8,3,5,7.6025863,.33204123,,,0,1818.3199,10.17698
02sep2014,2002.28,2014,9,3,2,7.6020417,-.054408323,,,0,1833.3199,9.2160702
03sep2014,2000.72,2014,9,3,3,7.6012626,-.077911183,,,0,,
04sep2014,1997.65,2014,9,3,4,7.5997267,-.15344477,,,0,1842.02,8.4488754
05sep2014,2007.71,2014,9,3,5,7.6047502,.50359172,,,0,1841.4,9.0317135
08sep2014,2001.54,2014,9,3,1,7.6016722,-.30731529,,,0,1841.0699,8.7161303
09sep2014,1988.44,2014,9,3,2,7.5951056,-.65449601,,,0,1848.36,7.5786109
10sep2014,1995.69,2014,9,3,3,7.5987453,.36460742,,,0,,
11sep2014,1997.45,2014,9,3,4,7.5996265,.088190049,,,0,1831.98,9.0323048
12sep2014,1985.54,2014,9,3,5,7.593646,-.59626025,,,0,1831.37,8.4182882
15sep2014,1984.13,2014,9,3,1,7.592936,-.071013428,,,0,1826.77,8.61411
16sep2014,1998.98,2014,9,3,2,7.6003923,.74843884,,,0,1837.88,8.7655334
17sep2014,2001.57,2014,9,3,3,7.601687,.12956607,,,0,1837.49,8.9295731
18sep2014,2011.36,2014,9,3,4,7.6065664,.48911604,,,0,1838.13,9.4242516
19sep2014,2010.4,2014,9,3,5,7.6060891,-.0477289,,,0,1842.37,9.1203184
22sep2014,1994.29,2014,9,3,1,7.5980434,-.80133307,,,0,1819.2,9.6245632
23sep2014,1982.77,2014,9,3,2,7.5922503,-.57764918,,,0,1838.88,7.8248715
24sep2014,1998.3,2014,9,3,3,7.6000519,.78324765,,,0,1848.38,8.1108856
25sep2014,1965.99,2014,9,3,4,7.5837512,-1.6168743,,,0,1845.89,6.5063457
26sep2014,1982.85,2014,9,3,5,7.5922904,.85758322,,,0,1838.7,7.8397808
29sep2014,1977.8,2014,9,3,1,7.5897403,-.25468391,,,0,,
30sep2014,1972.29,2014,9,3,2,7.5869508,-.27859238,,,0,1843.8,6.9687572
01oct2014,1946.16,2014,10,4,3,7.5736136,-1.3248559,,,0,1844.86,5.4909325
02oct2014,1946.17,2014,10,4,4,7.5736184,.00051383238,,,0,1828.46,6.4376602
03oct2014,1967.9,2014,10,4,5,7.584722,1.116552,,,0,1790.29,9.9207363
06oct2014,1964.82,2014,10,4,1,7.5831561,-.15651202,,,0,1781.5601,10.286487
07oct2014,1935.1,2014,10,4,2,7.5679145,-1.5126067,,,0,1792.5,7.9553695
08oct2014,1968.89,2014,10,4,3,7.5852251,1.746163,,,0,1774.2,10.973399
09oct2014,1928.21,2014,10,4,4,7.5643473,-2.0661387,,,0,1794.1899,7.4696693
10oct2014,1906.13,2014,10,4,5,7.5528302,-1.1451035,,,0,1782.59,6.9303675
13oct2014,1874.74,2014,10,4,1,7.5362253,-1.6467922,,,0,1741.89,7.6267724
14oct2014,1877.7,2014,10,4,2,7.5378027,.15788856,,,0,1755.2,6.9792647
15oct2014,1862.49,2014,10,4,3,7.5296698,-.81003356,,,0,1751.64,6.3283544
16oct2014,1862.76,2014,10,4,4,7.5298147,.014496722,,,0,1773.4301,5.0371284
17oct2014,1886.76,2014,10,4,5,7.5426164,1.2884108,,,0,1797.02,4.9938221
20oct2014,1904.01,2014,10,4,1,7.5517173,.91426575,,,0,1799.84,5.7877388
21oct2014,1941.28,2014,10,4,2,7.5711026,1.9574476,,,0,1819.75,6.67839
22oct2014,1927.11,2014,10,4,3,7.563777,-.72993076,,,0,1819.26,5.9282341
23oct2014,1950.82,2014,10,4,4,7.576005,1.2303398,,,0,1829.83,6.612092
24oct2014,1964.58,2014,10,4,5,7.5830336,.70534444,,,0,1838.63,6.8502088
27oct2014,1961.63,2014,10,4,1,7.581531,-.15015931,,,0,,
28oct2014,1985.05,2014,10,4,2,7.5933995,1.1939051,,,0,1840.76,7.8386097
29oct2014,1982.3,2014,10,4,3,7.5920129,-.13853556,,,0,1828.75,8.3964453
30oct2014,1994.65,2014,10,4,4,7.5982237,.62301368,,,0,1839.78,8.4178524
31oct2014,2018.05,2014,10,4,5,7.6098871,1.1731381,,,0,1836.25,9.9006128
03nov2014,2017.81,2014,11,4,1,7.6097679,-.011892669,,,0,1847.61,9.2119017
04nov2014,2012.1,2014,11,4,2,7.6069341,-.28298005,,,0,1845.12,9.049818
05nov2014,2023.57,2014,11,4,3,7.6126184,.57005119,,,0,1845.16,9.6690779
06nov2014,2031.21,2014,11,4,4,7.6163869,.37755057,,,0,1854.29,9.5411158
07nov2014,2031.92,2014,11,4,5,7.6167364,.034954533,,,0,1859.45,9.2753258
10nov2014,2038.26,2014,11,4,1,7.6198516,.31202015,,,0,1845.73,10.431105
11nov2014,2039.68,2014,11,4,2,7.6205482,.069667265,,,0,1873.91,8.8462076
12nov2014,2038.25,2014,11,4,3,7.6198468,-.07010904,,,0,1873.8101,8.7756996
13nov2014,2039.33,2014,11,4,4,7.6203766,.052986629,,,0,1877.03,8.646637
14nov2014,2039.82,2014,11,4,5,7.6206169,.024027498,,,0,1878.04,8.6142979
17nov2014,2041.32,2014,11,4,1,7.6213517,.073535897,,,0,1877.17,8.744544
18nov2014,2051.8,2014,11,4,2,7.6264729,.51339328,,,0,1867.63,9.8611603
19nov2014,2048.72,2014,11,4,3,7.6249704,-.15011209,,,0,1868.2,9.6627798
20nov2014,2052.75,2014,11,4,4,7.6269355,.19670819,,,0,1846.34,11.179417
21nov2014,2063.5,2014,11,4,5,7.6321588,.52368772,,,0,1841.13,12.077909
24nov2014,2069.41,2014,11,4,1,7.6350188,.28640658,,,0,1858.83,11.328634
25nov2014,2067.03,2014,11,4,2,7.6338682,-.11500862,,,0,1872.25,10.403525
26nov2014,2072.83,2014,11,4,3,7.6366701,.28059584,,,0,1860.77,11.396357
28nov2014,2067.56,2014,11,4,5,7.6341243,-.25424179,,,0,1866.52,10.770845
01dec2014,2053.44,2014,12,4,1,7.6272717,-.68293059,,,0,1857.4399,10.552161
02dec2014,2066.55,2014,12,4,2,7.633636,.63844085,,,0,1865.62,10.770146
03dec2014,2074.33,2014,12,4,3,7.6373935,.37647286,,,0,1852.5601,11.970999
04dec2014,2071.92,2014,12,4,4,7.6362309,-.11618209,,,0,1849.04,12.053821
05dec2014,2075.37,2014,12,4,5,7.6378946,.16651222,,,0,1857.62,11.721989
08dec2014,2060.31,2014,12,4,1,7.6306119,-.72565377,,,0,1872.34,10.039311
09dec2014,2059.82,2014,12,4,2,7.630374,-.023782829,,,0,1885.52,9.244133
10dec2014,2026.14,2014,12,4,3,7.6138878,-1.6350943,,,0,1890.9,7.1521482
11dec2014,2035.33,2014,12,4,4,7.6184134,.45357183,,,0,1888.77,7.7595463
12dec2014,2002.33,2014,12,4,5,7.602067,-1.6213588,,,0,1865.09,7.3583598
15dec2014,1989.63,2014,12,4,1,7.5957041,-.63426107,,,0,1845.04,7.8366842
16dec2014,1972.74,2014,12,4,2,7.5871787,-.84890157,,,0,1851.96,6.5217414
17dec2014,2012.89,2014,12,4,3,7.607327,2.0352404,,,0,1872.1801,7.5158339
18dec2014,2061.23,2014,12,4,4,7.6310582,2.4015222,,,0,1833.08,12.446268
19dec2014,2070.65,2014,12,4,5,7.6356177,.45700869,,,0,1815.6899,14.042048
22dec2014,2078.54,2014,12,4,1,7.639421,.38103977,,,0,1830.61,13.543573
23dec2014,2082.17,2014,12,4,2,7.6411657,.17464182,,,0,1842.98,12.978438
24dec2014,2081.88,2014,12,4,3,7.6410265,-.013927777,,,0,1862.3101,11.790193
26dec2014,2088.77,2014,12,4,5,7.6443305,.33095089,,,0,,
29dec2014,2090.57,2014,12,4,1,7.6451921,.086175114,,,0,1871.89,11.682309
30dec2014,2080.35,2014,12,4,2,7.6402912,-.48886189,,,0,1879.55,10.683405
31dec2014,2058.9,2014,12,4,3,7.6299272,-1.0310766,,,0,1875.39,9.7851639
02jan2015,2058.2,2015,1,1,5,7.6295872,-.033998739,,,0,1863.4,10.454007
05jan2015,2020.58,2015,1,1,1,7.6111398,-1.8278108,,,0,1869.4301,8.0853491
06jan2015,2002.61,2015,1,1,2,7.6022067,-.88934863,,,0,1878.33,6.616518
07jan2015,2025.9,2015,1,1,3,7.6137695,1.1629823,,,0,1883.95,7.5347037
08jan2015,2062.14,2015,1,1,4,7.6314998,1.7888346,,,0,1883.6801,9.4740047
09jan2015,2044.81,2015,1,1,5,7.6230602,-.84038913,,,0,1881.14,8.7005739
12jan2015,2028.26,2015,1,1,1,7.6149335,-.80936617,,,0,1884.66,7.6194096
13jan2015,2023.03,2015,1,1,2,7.6123519,-.25785649,,,0,1867.72,8.3154879
14jan2015,2011.27,2015,1,1,3,7.6065216,-.58130628,,,0,1878.21,7.0844069
15jan2015,1992.67,2015,1,1,4,7.5972309,-.92478883,,,0,1875.63,6.2400365
16jan2015,2019.42,2015,1,1,5,7.6105657,1.34242,,,0,1878.48,7.5028758
20jan2015,2022.55,2015,1,1,2,7.6121144,.15499499,,,0,1897.45,6.5930619
21jan2015,2032.12,2015,1,1,3,7.6168346,.47316507,,,0,1888.53,7.6032667
22jan2015,2063.15,2015,1,1,4,7.631989,1.5269767,,,0,1870.85,10.278751
23jan2015,2051.82,2015,1,1,5,7.6264825,-.54916024,,,0,1877.86,9.2637377
26jan2015,2057.09,2015,1,1,1,7.6290479,.25684515,,,0,1885.08,9.124814
27jan2015,2029.55,2015,1,1,2,7.6155696,-1.3387845,,,0,1872.83,8.3680868
28jan2015,2002.16,2015,1,1,3,7.6019816,-1.3495603,,,0,1888.03,6.0449233
29jan2015,2021.25,2015,1,1,4,7.6114712,.95347023,,,0,1892.49,6.8037353
30jan2015,1994.99,2015,1,1,5,7.5983944,-1.299196,,,0,1900.53,4.970191
02feb2015,2020.85,2015,2,1,1,7.6112733,1.2962471,,,0,,
03feb2015,2050.03,2015,2,1,2,7.6256099,1.4439468,,,0,1911.91,7.2241874
04feb2015,2041.51,2015,2,1,3,7.6214452,-.41560367,,,0,1909.78,6.8976517
05feb2015,2062.52,2015,2,1,4,7.6316838,1.0291402,,,0,1920.03,7.4212365
06feb2015,2055.47,2015,2,1,5,7.6282597,-.34181488,,,0,1923.5699,6.8570447
09feb2015,2046.74,2015,2,1,1,7.6240034,-.42472038,,,0,1924.97,6.3258147
10feb2015,2068.59,2015,2,1,2,7.6346226,1.0675514,,,0,1924.24,7.5016637
11feb2015,2068.53,2015,2,1,3,7.6345935,-.0029005264,,,0,1927.88,7.2955785
12feb2015,2088.48,2015,2,1,4,7.6441917,.96445304,,,0,1940.46,7.6280904
13feb2015,2096.99,2015,2,1,5,7.6482582,.40747339,,,0,1949.4399,7.5688434
17feb2015,2100.34,2015,2,1,2,7.6498547,.15975279,,,0,1950.79,7.6661229
18feb2015,2099.68,2015,2,1,3,7.6495404,-.031423483,,,0,1943.89,8.0143414
19feb2015,2097.45,2015,2,1,4,7.6484776,-.10620666,,,0,1930.11,8.6699734
20feb2015,2110.3,2015,2,1,5,7.6545854,.61264867,,,0,1936.16,8.9940891
23feb2015,2109.66,2015,2,1,1,7.6542821,-.030327441,,,0,1937.78,8.8699427
24feb2015,2115.48,2015,2,1,2,7.6570368,.27587384,,,0,1941.99,8.9336205
25feb2015,2113.86,2015,2,1,3,7.656271,-.076578364,,,0,1956.98,8.0164347
26feb2015,2110.74,2015,2,1,4,7.6547937,-.14759728,,,0,1959.48,7.7193961
27feb2015,2104.5,2015,2,1,5,7.6518331,-.2956309,,,0,1962.87,7.2154551
02mar2015,2117.39,2015,3,1,1,7.6579394,.61249703,,,0,1962.61,7.8864379
03mar2015,2107.78,2015,3,1,2,7.6533904,-.45386064,,,0,1949.98,8.092392
04mar2015,2098.53,2015,3,1,3,7.6489925,-.43885034,,,0,1959.53,7.0935359
05mar2015,2101.04,2015,3,1,4,7.650188,.11960754,,,0,1957.22,7.3481793
06mar2015,2071.26,2015,3,1,5,7.6359124,-1.4173933,,,0,1960.96,5.6247983
09mar2015,2079.43,2015,3,1,1,7.6398492,.3944459,,,0,1960.23,6.0809202
10mar2015,2044.16,2015,3,1,2,7.6227422,-1.6961379,,,0,1973.3199,3.5898919
11mar2015,2040.24,2015,3,1,3,7.6208229,-.19176582,,,0,1974.62,3.3231714
12mar2015,2065.95,2015,3,1,4,7.6333456,1.2601459,,,0,1985.4399,4.0550237
13mar2015,2053.4,2015,3,1,5,7.6272521,-.60746872,,,0,,
16mar2015,2081.19,2015,3,1,1,7.6406951,1.3533652,,,0,1977.65,5.2355056
17mar2015,2074.28,2015,3,1,2,7.6373692,-.33202159,,,0,1963.71,5.6306705
18mar2015,2099.5,2015,3,1,3,7.6494546,1.2158436,,,0,1972.83,6.4207277
19mar2015,2089.27,2015,3,1,4,7.6445699,-.48725888,,,0,1964.6801,6.3414879
20mar2015,2108.1,2015,3,1,5,7.6535425,.90127176,,,0,1967.5699,7.1423154
23mar2015,2104.42,2015,3,1,1,7.6517954,-.17456478,,,0,1977.1,6.4397364
24mar2015,2091.5,2015,3,1,2,7.6456366,-.6139459,,,0,1973.28,5.9910388
25mar2015,2061.05,2015,3,1,3,7.630971,-1.4558929,,,0,1981.5699,4.0109639
26mar2015,2056.15,2015,3,1,4,7.6285906,-.2377429,,,0,1958.12,5.0063329
27mar2015,2061.02,2015,3,1,5,7.6309562,.23685043,,,0,1978.22,4.1855826
30mar2015,2086.24,2015,3,1,1,7.6431189,1.223666,,,0,1973.63,5.70573
31mar2015,2067.89,2015,3,1,2,7.634284,-.87957281,,,0,1983.53,4.2530222
01apr2015,2059.69,2015,4,2,3,7.6303105,-.39653948,,,0,1987.01,3.6577566
02apr2015,2066.96,2015,4,2,4,7.6338344,.35296574,,,0,1987.98,3.972878
06apr2015,2080.62,2015,4,2,1,7.6404214,.66087395,,,0,1978.91,5.1396961
07apr2015,2076.33,2015,4,2,2,7.6383572,-.20618854,,,0,1969.95,5.4001398
08apr2015,2081.9,2015,4,2,3,7.641036,.26826179,,,0,1970.0699,5.6764507
09apr2015,2091.18,2015,4,2,4,7.645484,.44574666,,,0,1930.67,8.3136921
10apr2015,2102.06,2015,4,2,5,7.6506729,.52028042,,,0,1925.15,9.1894121
13apr2015,2092.43,2015,4,2,1,7.6460814,-.45812204,,,0,1938.99,7.9133987
14apr2015,2095.84,2015,4,2,2,7.6477098,.16296841,,,0,1920.21,9.1463976
15apr2015,2106.63,2015,4,2,3,7.6528449,.5148294,,,0,1920.24,9.7066002
16apr2015,2104.99,2015,4,2,4,7.6520662,-.077849455,,,0,1909.5699,10.233721
17apr2015,2081.18,2015,4,2,5,7.6406903,-1.1311218,,,0,1931.59,7.7443991
20apr2015,2100.4,2015,4,2,1,7.6498833,.92351454,,,0,1936.92,8.4402018
21apr2015,2097.29,2015,4,2,2,7.6484013,-.14806704,,,0,1933.75,8.4571428
22apr2015,2107.96,2015,4,2,3,7.6534758,.50875175,,,0,1946.72,8.2826509
23apr2015,2112.93,2015,4,2,4,7.6558309,.23577298,,,0,1955.1801,8.0683079
24apr2015,2117.69,2015,4,2,5,7.6580811,.22527958,,,0,1955.0601,8.3184118
27apr2015,2108.92,2015,4,2,1,7.6539311,-.41413048,,,0,1971.74,6.9573073
28apr2015,2114.76,2015,4,2,2,7.6566968,.27691898,,,0,1981.6,6.7198238
29apr2015,2106.85,2015,4,2,3,7.6529493,-.37403771,,,0,1986.51,6.0578599
30apr2015,2085.51,2015,4,2,4,7.6427689,-1.0128865,,,0,1992.37,4.6748347
01may2015,2108.29,2015,5,2,5,7.6536326,1.0922987,,,0,1988.4,6.0294695
04may2015,2114.49,2015,5,2,1,7.656569,.29407719,,,0,1997.92,5.8345656
05may2015,2089.46,2015,5,2,2,7.6446609,-1.1837369,,,0,2000.02,4.4719543
06may2015,2080.15,2015,5,2,3,7.6401954,-.44556966,,,0,2000.12,4.0012603
07may2015,2088,2015,5,2,4,7.6439619,.37737665,,,0,1996.74,4.5704503
08may2015,2116.1,2015,5,2,5,7.65733,1.3457855,,,0,2003.37,5.6270189
11may2015,2105.33,2015,5,2,1,7.6522274,-.50895518,,,0,,
12may2015,2099.12,2015,5,2,2,7.6492734,-.29496562,,,0,2002.28,4.8364849
13may2015,2098.48,2015,5,2,3,7.6489687,-.030488966,,,0,2000.72,4.8862424
14may2015,2121.1,2015,5,2,4,7.6596899,1.0779231,,,0,1997.65,6.17976
15may2015,2122.73,2015,5,2,5,7.6604581,.07684692,,,0,2007.71,5.7289171
18may2015,2129.2,2015,5,2,1,7.6635017,.30479619,,,0,2001.54,6.3780866
19may2015,2127.83,2015,5,2,2,7.662858,-.064343415,,,0,1988.4399,7.0100212
20may2015,2125.85,2015,5,2,3,7.6619272,-.093052544,,,0,1995.6899,6.522058
21may2015,2130.82,2015,5,2,4,7.6642623,.23378883,,,0,1997.45,6.6770158
22may2015,2126.06,2015,5,2,5,7.6620259,-.22338818,,,0,1985.54,7.0771656
26may2015,2104.2,2015,5,2,2,7.6516905,-1.028193,,,0,1998.98,5.2636857
27may2015,2123.48,2015,5,2,3,7.6608114,.91626269,,,0,2001.5699,6.0907216
28may2015,2120.79,2015,5,2,4,7.659544,-.12667885,,,0,2011.36,5.440598
29may2015,2107.39,2015,5,2,5,7.6532054,-.63184005,,,0,2010.4,4.8244119
01jun2015,2111.73,2015,6,2,1,7.6552629,.20594195,,,0,1994.29,5.8888106
02jun2015,2109.6,2015,6,2,2,7.6542535,-.10086517,,,0,1982.77,6.3966055
03jun2015,2114.07,2015,6,2,3,7.6563702,.21188851,,,0,1998.3,5.7934217
04jun2015,2095.84,2015,6,2,4,7.6477098,-.86231768,,,0,1965.99,6.6048155
05jun2015,2092.83,2015,6,2,5,7.6462727,-.14361784,,,0,1982.85,5.5465631
08jun2015,2079.28,2015,6,2,1,7.6397772,-.64744866,,,0,1977.8,5.1309509
09jun2015,2080.15,2015,6,2,2,7.6401954,.041841406,,,0,1972.29,5.4687676
10jun2015,2105.2,2015,6,2,3,7.6521659,1.2042401,,,0,1946.16,8.1719885
11jun2015,2108.86,2015,6,2,4,7.653903,.17385522,,,0,1946.17,8.3594933
12jun2015,2094.11,2015,6,2,5,7.646884,-.69943005,,,0,1967.9,6.4134345
15jun2015,2084.43,2015,6,2,1,7.6422505,-.46224889,,,0,1964.8199,6.0875835
16jun2015,2096.29,2015,6,2,2,7.6479244,.56898052,,,0,1935.1,8.3298035
17jun2015,2100.44,2015,6,2,3,7.6499023,.1979688,,,0,1968.89,6.6814289
18jun2015,2121.24,2015,6,2,4,7.6597562,.99026871,,,0,1928.21,10.010841
19jun2015,2109.99,2015,6,2,5,7.6544385,-.53035015,,,0,1906.13,10.694968
22jun2015,2122.85,2015,6,2,1,7.6605148,.60948157,,,0,1874.74,13.234369
23jun2015,2124.2,2015,6,2,2,7.6611505,.063593753,,,0,1877.7,13.127766
24jun2015,2108.58,2015,6,2,3,7.65377,-.73533565,,,0,1862.49,13.212957
25jun2015,2102.31,2015,6,2,4,7.6507921,-.29735652,,,0,1862.76,12.859949
26jun2015,2101.49,2015,6,2,5,7.6504021,-.039004713,,,0,1886.76,11.380885
29jun2015,2057.64,2015,6,2,1,7.6293149,-2.0866148,,,0,1904.01,8.0687599
30jun2015,2063.11,2015,6,2,2,7.6319699,.26583853,,,0,1941.28,6.2757545
01jul2015,2077.42,2015,7,3,3,7.6388822,.69361305,,,0,1927.11,7.7997632
02jul2015,2076.78,2015,7,3,4,7.6385741,-.030807443,,,0,1950.8199,6.4567752
06jul2015,2068.76,2015,7,3,1,7.6347046,-.38617474,,,0,1961.63,5.4612741
07jul2015,2081.34,2015,7,3,2,7.6407671,.60809374,,,0,1985.05,4.8507566
08jul2015,2046.68,2015,7,3,3,7.6239743,-1.6652733,,,0,1982.3,3.24774
09jul2015,2051.31,2015,7,3,4,7.6262341,.22622003,,,0,1994.65,2.8405974
10jul2015,2076.62,2015,7,3,5,7.6384969,1.2338457,,,0,2018.05,2.9023042
13jul2015,2099.6,2015,7,3,1,7.6495023,1.1066059,,,0,2017.8101,4.0534015
14jul2015,2108.95,2015,7,3,2,7.6539454,.44532293,,,0,2012.1,4.8133802
15jul2015,2107.4,2015,7,3,3,7.6532102,-.07349629,,,0,2023.5699,4.1426811
16jul2015,2124.29,2015,7,3,4,7.6611929,.80146152,,,0,2031.21,4.5824924
17jul2015,2126.64,2015,7,3,5,7.6622987,.1106252,,,0,2031.92,4.6615987
20jul2015,2128.28,2015,7,3,1,7.6630692,.077116951,,,0,2038.26,4.4165115
21jul2015,2119.21,2015,7,3,2,7.6587987,-.42616573,,,0,2039.6801,3.8991382
22jul2015,2114.15,2015,7,3,3,7.6564083,-.23876822,,,0,2038.25,3.7237825
